mu,lambda,line_id,stability_flux,stability_noflux,delta_stability
1.75,0.54,18,5.4854291701404225,5.493812424226744,-0.008383254086321124
1.75,0.54,19,12.655131933892271,12.61840679186561,0.03672514202666122
1.75,0.54,20,2.7687396313124735,2.7687400012945558,-3.6998208230443197e-07
1.75,0.54,21,9.144620254681762,9.138511037023697,0.006109217658064381
1.75,0.54,22,4.970212491293042,4.970872842977635,-0.0006603516845933299
1.75,0.54,23,7.972153649985122,7.970928964884215,0.0012246851009072302
1.75,0.54,24,5.424721818790047,5.415837986603322,0.008883832186724838
1.75,0.54,25,5.993589699576374,5.992549131547236,0.0010405680291381003
1.75,0.54,26,5.843667518207913,5.832913707057315,0.010753811150597592
1.75,0.54,27,3.967502421255287,3.9658921021595996,0.0016103190956875402
1.75,0.54,28,2.3701820639141618,2.370402154520921,-0.00022009060675909353
1.75,0.54,29,8.049878392894362,8.055012059047428,-0.0051336661530658745
1.75,0.54,30,5.993589699576374,5.992549131547236,0.0010405680291381003
1.75,0.54,31,2.248670639440067,2.2488234681350465,-0.00015282869497967866
1.75,0.54,32,6.13192932533064,6.139094560451167,-0.007165235120527136
1.75,0.54,33,13.143908308967749,13.130258067236815,0.013650241730934098
1.75,0.54,34,4.240660881665358,4.243820982781965,-0.003160101116606917
1.75,0.54,35,5.999082314642479,5.9874010823837835,0.011681232258695218
1.75,0.54,36,7.792225965488369,7.7965752758692375,-0.0043493103808680544
1.75,0.54,37,4.124512209018762,4.125161310923636,-0.0006491019048739943
1.75,0.54,38,7.51161917621074,7.510516426012392,0.0011027501983473798
1.75,0.54,39,10.550337484703572,10.565968900559849,-0.015631415856276476
1.75,0.55,0,5.2175066003670345,5.213286972174983,0.004219628192051239
1.75,0.55,1,5.219033267364767,5.2105286033865035,0.008504663978263771
1.75,0.55,2,4.016474531546986,4.018628218367518,-0.002153686820532741
1.75,0.55,3,8.093343686511481,8.104228718680158,-0.010885032168676645
1.75,0.55,4,6.134601062110323,6.135328149018128,-0.0007270869078048747
1.75,0.55,5,5.86994402493696,5.869175472460285,0.0007685524766749552
1.75,0.55,6,7.611697238660426,7.616242659104984,-0.004545420444557635
1.75,0.55,7,6.193476743381282,6.181430573915877,0.012046169465405043
1.75,0.55,8,10.631541320905512,10.655343583238391,-0.023802262332878854
1.75,0.55,9,6.7195621300270325,6.721699173261608,-0.0021370432345753088
1.75,0.55,10,4.334242192506111,4.334696024025994,-0.00045383151988254156
1.75,0.55,11,5.86994402493696,5.869175472460285,0.0007685524766749552
1.75,0.55,12,5.957159356234166,5.945939728408638,0.011219627825527212
1.75,0.55,13,6.773171639449912,6.772263732650318,0.0009079067995942935
1.75,0.55,14,6.106843449500219,6.095089676098733,0.011753773401485645
1.75,0.55,15,7.150936278956786,7.150572336908824,0.0003639420479624178
1.75,0.55,16,7.859512352445487,7.864856723317252,-0.005344370871765314
1.75,0.55,17,2.212354640025689,2.211389129568692,0.0009655104569969986
1.75,0.55,18,5.357299489881924,5.365455714120075,-0.00815622423815121
1.75,0.55,19,12.19021388220969,12.158029442017915,0.032184440191775465
1.75,0.55,20,2.7398396219703356,2.739816145363967,2.347660636869975e-05
1.75,0.55,21,9.144424013479563,9.13890220612017,0.005521807359393449
1.75,0.55,22,4.944599138647011,4.939906450379462,0.004692688267549094
1.75,0.55,23,8.074385169356757,8.07297048141626,0.0014146879404979273
1.75,0.55,24,5.304932371321581,5.296389890131546,0.008542481190034756
1.75,0.55,25,5.86994402493696,5.869175472460285,0.0007685524766749552
1.75,0.55,26,5.749012715321558,5.738482460054862,0.010530255266695931
1.75,0.55,27,3.9560881709437763,3.9547968848907025,0.0012912860530738257
1.75,0.55,28,2.3652530396700464,2.365512942121318,-0.00025990245127172074
1.75,0.55,29,8.082562805378219,8.079016722762946,0.003546082615272894
1.75,0.55,30,5.86994402493696,5.869175472460285,0.0007685524766749552
1.75,0.55,31,2.24099805574053,2.241186338319385,-0.00018828257885505906
1.75,0.55,32,5.894327927870749,5.901879116282849,-0.007551188412100451
1.75,0.55,33,13.296781777627219,13.285902504083227,0.010879273543991985
1.75,0.55,34,4.240102869288892,4.243461581237887,-0.0033587119489952855
1.75,0.55,35,5.882919885310282,5.871563350004934,0.011356535305348636
1.75,0.55,36,7.611697238660426,7.616242659104984,-0.004545420444557635
1.75,0.55,37,4.077399379070536,4.0802582571192625,-0.002858878048726865
1.75,0.55,38,7.6335450805580685,7.632288127627374,0.0012569529306940552
1.75,0.55,39,10.746218399167503,10.761513407410977,-0.015295008243473518
1.75,0.56,0,5.28473839243453,5.281180195481221,0.003558196953308723
1.75,0.56,1,5.271678363078203,5.263357408954979,0.008320954123223423
1.75,0.56,2,4.037995206725009,4.03814582172065,-0.0001506149956407299
1.75,0.56,3,7.757313683311787,7.7674663174864484,-0.010152634174661834
1.75,0.56,4,6.095408519234371,6.09600929974741,-0.000600780513038579
1.75,0.56,5,5.73450233704084,5.7339591533500975,0.0005431836907421328
1.75,0.56,6,7.430953129782941,7.4356242012420015,-0.004671071459060094
1.75,0.56,7,6.259298806660668,6.247550582252573,0.011748224408095531
1.75,0.56,8,10.15813492470784,10.181456691974992,-0.023321767267152183
1.75,0.56,9,6.586684309570872,6.5893186916704565,-0.0026343820995844425
1.75,0.56,10,4.28563788169073,4.286351276801003,-0.0007133951102735736
1.75,0.56,11,5.73450233704084,5.7339591533500975,0.0005431836907421328
1.75,0.56,12,6.007086658214281,5.99617980060979,0.010906857604490838
1.75,0.56,13,6.785246269874486,6.784240489437476,0.001005780437010273
1.75,0.56,14,6.1659751399283875,6.1545267715851795,0.01144836834320806
1.75,0.56,15,7.225645125247659,7.227210945893892,-0.001565820646233007
1.75,0.56,16,7.650945102271933,7.656350382178968,-0.005405279907034988
1.75,0.56,17,2.2107257241560685,2.209786453379564,0.0009392707765045749
1.75,0.56,18,5.325725867856866,5.326048442089459,-0.00032257423259363094
1.75,0.56,19,11.638169996464939,11.6109000018075,0.027269994657437735
1.75,0.56,20,2.7242065036749836,2.7236748121979453,0.0005316914770383541
1.75,0.56,21,9.115823477296658,9.110885901139222,0.004937576157436396
1.75,0.56,22,5.049951062112102,5.04576711756069,0.004183944551412466
1.75,0.56,23,8.09996395189319,8.098337090481076,0.0016268614121148772
1.75,0.56,24,5.192446360672588,5.184253949417436,0.00819241125515191
1.75,0.56,25,5.73450233704084,5.7339591533500975,0.0005431836907421328
1.75,0.56,26,5.660627094448706,5.650345202979411,0.010281891469294813
1.75,0.56,27,3.928496422680141,3.9275211801169823,0.0009752425631588402
1.75,0.56,28,2.358915302925053,2.359216601713539,-0.0003012987884858376
1.75,0.56,29,8.113089651993949,8.110464688222836,0.002624963771113542
1.75,0.56,30,5.73450233704084,5.7339591533500975,0.0005431836907421328
1.75,0.56,31,2.237686041321914,2.2370925339583367,0.000593507363577217
1.75,0.56,32,5.656291681701162,5.663865100333255,-0.007573418632093265
1.75,0.56,33,13.253511093739602,13.246101359267149,0.007409734472453522
1.75,0.56,34,4.22183309761703,4.225335425963676,-0.0035023283466459887
1.75,0.56,35,5.772419500635242,5.761418697202216,0.011000803433026007
1.75,0.56,36,7.430953129782941,7.4356242012420015,-0.004671071459060094
1.75,0.56,37,4.061486457345744,4.064611187161037,-0.0031247298152932146
1.75,0.56,38,7.699516515374017,7.698076696809883,0.001439818564134221
1.75,0.56,39,10.735749288882676,10.74994921296705,-0.014199924084373095
