potential,mu,m,top1,top_defect_mass_in_topK,avg_defect_mass_in_topK,top_ipr_in_topK,avg_ipr_in_topK,top_O6_mass_in_topK,top_O12_mass_in_topK
V_O6_minus_O12,1.6750000000000003,1,4.765344643895476,0.5450314795276106,0.16589542016428457,0.08828786242618472,0.042475021390087485,0.5269211071408775,0.07972517748024162
V_O6_minus_O12,1.6750000000000003,2,4.690511137806243,0.6791653295201596,0.16810800530429618,0.12621010650586617,0.044438971676056684,0.6474710300479137,0.1109348469013519
V_O6_minus_O12,1.6750000000000003,3,4.649914095017468,0.78365150029126,0.17906591747406306,0.16507454356078413,0.05349600587326111,0.7415294290105644,0.14075041135641211
V_O6_minus_O12,1.6750000000000003,4,4.690511137806242,0.6791653295201601,0.16810800530429626,0.12621010650586642,0.04443897167605676,0.6474710300479135,0.11093484690135269
V_O6_minus_O12,1.6750000000000003,5,4.765344643895476,0.5450314795276106,0.16589542016428457,0.08828786242618472,0.042475021390087485,0.5269211071408775,0.07972517748024162
V_O6_minus_O12,1.7000000000000002,0,4.802129213834478,0.5002172126670038,0.16824973493597375,0.07895701366870551,0.047707656438069006,0.487363198168773,0.08114687704771319
V_O6_minus_O12,1.7000000000000002,1,4.767073111343226,0.5469453134934703,0.1670661714929306,0.08915050014142145,0.04277885293732086,0.5294900181941168,0.07810330128614172
V_O6_minus_O12,1.7000000000000002,2,4.691204133422714,0.6834785674076972,0.1693749727599394,0.12828250014687204,0.04458790173383668,0.6526407327997126,0.10923985492595611
V_O6_minus_O12,1.7000000000000002,3,4.649864657821256,0.7895039435861202,0.18019407882190108,0.1682265534366755,0.053922098783162425,0.748388546766635,0.13915462869288875
V_O6_minus_O12,1.7000000000000002,4,4.691204133422713,0.6834785674076956,0.16937497275993937,0.12828250014687165,0.044587901733836664,0.6526407327997112,0.10923985492595607
V_O6_minus_O12,1.7000000000000002,5,4.767073111343226,0.5469453134934703,0.1670661714929306,0.08915050014142145,0.04277885293732086,0.5294900181941168,0.07810330128614172
V_O6_minus_O12,1.725,0,4.804344557365024,0.5010503087473118,0.16948108265569187,0.07944813711926019,0.04770027984884038,0.4887534630449947,0.08094556489821718
V_O6_minus_O12,1.725,1,4.768909587824801,0.5484815007452549,0.16824932723093897,0.08992111587163171,0.04309290072268684,0.5316781844509323,0.07644993201401036
V_O6_minus_O12,1.725,2,4.691954897039094,0.6873694677449738,0.17066006272019554,0.13021861461908266,0.04474636873830642,0.6573872647686493,0.107511960908742
V_O6_minus_O12,1.725,3,4.649825010134605,0.7950293901683653,0.18122972084239694,0.17125578617857407,0.05433823250465634,0.7549082961584032,0.13752384964887032
V_O6_minus_O12,1.725,4,4.691954897039095,0.6873694677449755,0.1706600627201956,0.13021861461908332,0.04474636873830648,0.657387264768651,0.10751196090874225
V_O6_minus_O12,1.725,5,4.768909587824801,0.5484815007452549,0.16824932723093897,0.08992111587163171,0.04309290072268684,0.5316781844509323,0.07644993201401036
V_O6_minus_O12,1.75,0,4.8066867688835195,0.5015337842974189,0.17071982689442952,0.07986265516576863,0.047651443203665905,0.4897878798559845,0.08067652479024526
V_O6_minus_O12,1.75,1,4.770859741650779,0.5496269360948787,0.16944539134048217,0.09059371381956031,0.04336731867611654,0.5334715756792237,0.07476661405833027
V_O6_minus_O12,1.75,2,4.692767381572407,0.6908332392458311,0.1719624909884121,0.1320114187219815,0.04491599193840729,0.661704460665156,0.10575371590985193
V_O6_minus_O12,1.75,3,4.649795536409982,0.8002525513566192,0.18220316909717607,0.1741670149796445,0.05474719986549398,0.7611112461515498,0.13587062960824056
V_O6_minus_O12,1.75,4,4.69276738157241,0.690833239245829,0.17196249098841201,0.13201141872198077,0.04491599193840721,0.6617044606651542,0.10575371590985148
V_O6_minus_O12,1.75,5,4.770859741650779,0.5496269360948787,0.16944539134048217,0.09059371381956031,0.04336731867611654,0.5334715756792237,0.07476661405833027
V_O6_minus_O12,1.7750000000000004,0,4.8091617500529384,0.5016561864036244,0.17196626569719695,0.08019637299884841,0.047584268104073096,0.4904541477748716,0.0803362520150015
V_O6_minus_O12,1.7750000000000004,1,4.772929606520256,0.5503680462017017,0.1706548332859771,0.09116238124092546,0.043580553833784015,0.5348557167682523,0.07305484121743724
V_O6_minus_O12,1.7750000000000004,2,4.693645934055394,0.6938627445732822,0.17328094656807722,0.13365343504445215,0.04509779141580942,0.6655840369279132,0.1039671253481055
V_O6_minus_O12,1.7750000000000004,3,4.649776665001245,0.8051952979540096,0.18313428215586605,0.17696463037737076,0.055150019819084656,0.7670175803208991,0.13420666094921735
V_O6_minus_O12,1.7750000000000004,4,4.6936459340553975,0.6938627445732838,0.17328094656807738,0.1336534350444526,0.04509779141580944,0.6655840369279148,0.10396712534810547
V_O6_minus_O12,1.7750000000000004,5,4.772929606520256,0.5503680462017017,0.1706548332859771,0.09116238124092546,0.043580553833784015,0.5348557167682523,0.07305484121743724
V_O6_minus_O12,1.8000000000000003,0,4.811775705826208,0.5014060947049145,0.17322066489444723,0.08044529940786628,0.047507925892130265,0.49073999738158786,0.0799206492839935
V_O6_minus_O12,1.8000000000000003,1,4.775125599768688,0.5506908016750852,0.1718780591392941,0.0916213251328252,0.04372937112341368,0.5358156935400138,0.07131607074245118
V_O6_minus_O12,1.8000000000000003,2,4.694595340953113,0.6964482687575864,0.17461353705881658,0.13513662867326068,0.045292111815133325,0.6690153397195445,0.10215367052861064
V_O6_minus_O12,1.8000000000000003,3,4.649768874727747,0.8098768815146441,0.18403620888165814,0.17965257978137852,0.05554660700872596,0.7726452515025114,0.13254258997895266
V_O6_minus_O12,1.8000000000000003,4,4.694595340953116,0.6964482687575883,0.17461353705881652,0.1351366286732614,0.04529211181513343,0.6690153397195462,0.10215367052861102
V_O6_minus_O12,1.8000000000000003,5,4.775125599768688,0.5506908016750852,0.1718780591392941,0.0916213251328252,0.04372937112341368,0.5358156935400138,0.07131607074245118
V_O6_minus_O12,1.8250000000000002,0,4.8145351504275515,0.5007721919642646,0.1744832372690465,0.08060569302171497,0.04742696108325597,0.4906332583314031,0.07942510049795959
V_O6_minus_O12,1.8250000000000002,1,4.777454540083902,0.5505807476958916,0.17311538039675747,0.09196491707517546,0.04381906877732527,0.5363361766554852,0.06955173995211425
V_O6_minus_O12,1.8250000000000002,2,4.695620879143614,0.6985772701515187,0.17595777019187644,0.13645229732982037,0.04549856366174246,0.671985075937344,0.10031432843389315
V_O6_minus_O12,1.8250000000000002,3,4.649772702740317,0.8143141232596013,0.18491780794699852,0.182234313703347,0.05593627475756253,0.7780101136109188,0.13088790013252508
V_O6_minus_O12,1.8250000000000002,4,4.695620879143615,0.6985772701515195,0.1759577701918766,0.13645229732982062,0.04549856366174251,0.6719850759373447,0.10031432843389332
V_O6_minus_O12,1.8250000000000002,5,4.777454540083902,0.5505807476958916,0.17311538039675747,0.09196491707517546,0.04381906877732527,0.5363361766554852,0.06955173995211425
V_O6_minus_O12,1.85,0,4.81744691146986,0.4997433513176751,0.17575412097008425,0.08067411346745233,0.047343991670324846,0.49012194384372637,0.07884456371851095
V_O6_minus_O12,1.85,1,4.779923664271511,0.5500230565750855,0.17436698116554236,0.09218774736472242,0.0438577908638321,0.5364014671438089,0.0677632854405136
V_O6_minus_O12,1.85,2,4.696728373226052,0.7002341107516468,0.17731058057224458,0.13759096380645536,0.045715987524210626,0.6744770240262707,0.09844958975340218
V_O6_minus_O12,1.85,3,4.649788754004111,0.8185215667718225,0.18578516473831472,0.18471273322667411,0.056318142879391096,0.7831260257561174,0.1292508540716913
V_O6_minus_O12,1.85,4,4.696728373226053,0.700234110751648,0.17731058057224472,0.13759096380645586,0.04571598752421066,0.6744770240262717,0.09844958975340239
V_O6_minus_O12,1.85,5,4.779923664271511,0.5500230565750855,0.17436698116554236,0.09218774736472242,0.0438577908638321,0.5364014671438089,0.0677632854405136
V_O6_minus_O12,1.875,0,4.82051813178491,0.4983087418243862,0.17703335760265085,0.0806474774595453,0.04726063975568486,0.4891943537640357,0.07817368678765864
V_O6_minus_O12,1.875,1,4.782540642561602,0.5490026060083606,0.17563288462268523,0.0922846895283379,0.04385406809795062,0.5359955674417125,0.06595216487833008
V_O6_minus_O12,1.875,2,4.697924259858627,0.701399763713293,0.17866840635732298,0.13854227232423785,0.045942450200502555,0.6764717222846196,0.09657038215588924
V_O6_minus_O12,1.875,3,4.649817712803608,0.822511590526642,0.18664253995465283,0.18709013342717315,0.05669148799414011,0.788004923792946,0.1276384851226454
V_O6_minus_O12,1.875,4,4.697924259858629,0.7013997637132902,0.17866840635732292,0.1385422723242368,0.045942450200502444,0.6764717222846169,0.09657038215588909
V_O6_minus_O12,1.875,5,4.782540642561602,0.5490026060083606,0.17563288462268523,0.0922846895283379,0.04385406809795062,0.5359955674417125,0.06595216487833008
V_O6_minus_O12,1.9000000000000004,0,4.823756268498608,0.4964579537811504,0.1783208705165782,0.08052311963648943,0.04717792025148823,0.4878391978054072,0.07740694861092587
V_O6_minus_O12,1.9000000000000004,1,4.785313591849355,0.5475040870762158,0.17691291991520144,0.09225097617934772,0.04381609323560631,0.5351022821444278,0.06627693197854855
V_O6_minus_O12,1.9000000000000004,2,4.699215659849734,0.7020514972997896,0.18002731429704164,0.13929489148901697,0.0461752842566884,0.6779461336734119,0.09566607381073494
V_O6_minus_O12,1.9000000000000004,3,4.649860356795466,0.8262944754806198,0.18749296788941724,0.18936813726188378,0.057056035899182095,0.7926568537054567,0.1260566275961281
V_O6_minus_O12,1.9000000000000004,4,4.699215659849734,0.7020514972997915,0.18002731429704164,0.1392948914890178,0.046175284256688466,0.6779461336734137,0.09566607381073501
V_O6_minus_O12,1.9000000000000004,5,4.785313591849355,0.5475040870762158,0.17691291991520144,0.09225097617934772,0.04381609323560631,0.5351022821444278,0.06627693197854855
V_O6_minus_O12,1.9250000000000003,0,4.82716908884165,0.49418114499424814,0.1796164439141876,0.08029885771422302,0.04709645891524442,0.4860457403206446,0.07732205010847043
V_O6_minus_O12,1.9250000000000003,1,4.7882510861543945,0.5455121462367343,0.17820669093343203,0.09208228696569833,0.04375174582151704,0.5337053528959499,0.06673941984534318
V_O6_minus_O12,1.9250000000000003,2,4.700610458716937,0.7021625365141352,0.1813831642832581,0.13983642795736037,0.046411180856772205,0.6788732880560144,0.09481258533404863
V_O6_minus_O12,1.9250000000000003,3,4.649917574297019,0.8298784212766843,0.1883386389345297,0.19154761381057991,0.057412163138899124,0.7970899596902599,0.12450997565677784
V_O6_minus_O12,1.9250000000000003,4,4.700610458716937,0.7021625365141362,0.1813831642832581,0.13983642795736076,0.04641118085677224,0.6788732880560153,0.09481258533404846
V_O6_minus_O12,1.9250000000000003,5,4.7882510861543945,0.5455121462367343,0.17820669093343203,0.09208228696569833,0.04375174582151704,0.5337053528959499,0.06673941984534318
V_O6_minus_O12,1.9500000000000002,0,4.830764662150327,0.49146920880157574,0.18091970348975261,0.07997306122440881,0.047016668782138775,0.48380396756687466,0.07769553723401405
V_O6_minus_O12,1.9500000000000002,1,4.791362163468913,0.543011565609579,0.17951354862151359,0.09177484902772472,0.04366885521203895,0.531788631931677,0.06722602354908756
V_O6_minus_O12,1.9500000000000002,2,4.7021173963735805,0.7017017065045519,0.18273179785493351,0.1401533568332525,0.046646340294402046,0.6792219055436918,0.09400840122334182
V_O6_minus_O12,1.9500000000000002,3,4.649990385718334,0.8332695019497289,0.1891811480301021,0.19362857357032712,0.05776095545808866,0.8013104172716764,0.12300216124428934
V_O6_minus_O12,1.9500000000000002,4,4.702117396373583,0.701701706504552,0.18273179785493346,0.1401533568332527,0.04664634029440207,0.6792219055436918,0.09400840122334189
V_O6_minus_O12,1.9500000000000002,5,4.791362163468913,0.543011565609579,0.17951354862151359,0.09177484902772472,0.04366885521203895,0.531788631931677,0.06722602354908756
V_O6_minus_O12,1.975,0,4.834551347486023,0.4883139640806821,0.18223009939182697,0.07954472275089838,0.046938934303364634,0.48110477787749323,0.07808217457331214
V_O6_minus_O12,1.975,1,4.794656328047872,0.539987485687062,0.1808325686508545,0.09132554991088372,0.0435754555701291,0.5293362986623108,0.0677359367824058
V_O6_minus_O12,1.975,2,4.703746166478622,0.700633065827353,0.18406923066327016,0.14023097730571318,0.04687667586270192,0.6789560085171519,0.09325179002609911
V_O6_minus_O12,1.975,3,4.650079970348091,0.8364715480066225,0.19002165876346674,0.19561003158755458,0.05810407539396117,0.8053222979310426,0.12153584281192915
V_O6_minus_O12,1.975,4,4.7037461664786235,0.7006330658273563,0.1840692306632702,0.14023097730571427,0.04687667586270209,0.6789560085171549,0.09325179002609957
V_O6_minus_O12,1.975,5,4.794656328047872,0.539987485687062,0.1808325686508545,0.09132554991088372,0.0435754555701291,0.5293362986623108,0.0677359367824058
V_O6_minus_O12,2.0,0,4.838537776289314,0.48470836674675744,0.18354689235205027,0.07901353017459552,0.046863821999141235,0.4779401944295115,0.07848027687387622
V_O6_minus_O12,2.0,1,4.7981435470801825,0.5364256741531098,0.1821625363324214,0.09073206224161372,0.043479911892696566,0.5263331232746217,0.06826810938437536
V_O6_minus_O12,2.0,2,4.705507525760563,0.6989155431833128,0.18539182796599532,0.14005340521594173,0.04709805675580583,0.6780345353268715,0.09254083212006785
V_O6_minus_O12,2.0,3,4.650187700123328,0.8394859358648717,0.1908610136337033,0.19748982628274753,0.058443429058660006,0.809127346024712,0.1201127981036523
V_O6_minus_O12,2.0,4,4.70550752576056,0.6989155431833115,0.1853918279659954,0.14005340521594112,0.04709805675580567,0.6780345353268705,0.09254083212006722
V_O6_minus_O12,2.0,5,4.7981435470801825,0.5364256741531098,0.1821625363324214,0.09073206224161372,0.043479911892696566,0.5263331232746217,0.06826810938437536
V_defect7,-2.0,0,4.665936694986883,0.09820182008408865,0.036357245600275305,0.04938162225556449,0.04245986526546706,0.050473965265663244,0.07672321777846937
V_defect7,-2.0,1,4.655952820905697,0.10113265151638776,0.03634206814269913,0.04926975553543428,0.04088727953685715,0.060291583592440794,0.06405379421359136
V_defect7,-2.0,2,4.636064227833991,0.10089759991970874,0.036547038621408075,0.04921006511160089,0.041462984295189874,0.06446390681017924,0.05316007808656832
V_defect7,-2.0,3,4.626166396877236,0.09756248197285801,0.03683481842573563,0.05719050092158932,0.04350212056854303,0.06274955897132094,0.051157029777260145
V_defect7,-2.0,4,4.636064227833992,0.10089759991970951,0.03654703862140818,0.04921006511160088,0.041462984295189846,0.06446390681017994,0.05316007808656866
V_defect7,-2.0,5,4.655952820905697,0.10113265151638776,0.03634206814269913,0.04926975553543428,0.04088727953685715,0.060291583592440794,0.06405379421359136
V_defect7,-1.975,0,4.6667467624367625,0.10092581913370113,0.0370331865870609,0.04936666229505204,0.04242129069970233,0.052740682287972324,0.07806002270831502
V_defect7,-1.975,1,4.656647808545322,0.10392006822792184,0.03706509291449154,0.04925179835663724,0.04081360830998739,0.06243690992143834,0.06547086552510495
V_defect7,-1.975,2,4.6365288117988674,0.10395491183652314,0.03744325085563302,0.04919035498895754,0.04134477701653635,0.06662922961973075,0.054696599395288044
V_defect7,-1.975,3,4.626515891348205,0.10087352572987458,0.03786592102959072,0.05704700677895041,0.043493892648967976,0.0649851474979738,0.05560185656370924
V_defect7,-1.975,4,4.636528811798866,0.10395491183652411,0.03744325085563296,0.04919035498895753,0.04134477701653634,0.06662922961973156,0.05469659939528847
V_defect7,-1.975,5,4.656647808545322,0.10392006822792184,0.03706509291449154,0.04925179835663724,0.04081360830998739,0.06243690992143834,0.06547086552510495
V_defect7,-1.95,0,4.667568002963849,0.10363169843412573,0.0377165903515636,0.04939281404326102,0.04238363180942215,0.055029447692204664,0.079347232939328
V_defect7,-1.95,1,4.6573519978045095,0.10670434145196556,0.037799921058577504,0.04923352055783236,0.0407414946846005,0.06460432642296673,0.06686169645112534
V_defect7,-1.95,2,4.636998581828826,0.10700077832672227,0.0383606749743649,0.0491702782430469,0.04123051452404366,0.06879778561482183,0.05621753393745877
V_defect7,-1.95,3,4.626868536606492,0.10418699292716362,0.03892575243944744,0.05688314704083922,0.0435086585328295,0.06722462036271049,0.06039793783834918
V_defect7,-1.95,4,4.636998581828827,0.1070007783267228,0.03836067497436497,0.04917027824304692,0.04123051452404369,0.06879778561482239,0.056217533937458875
V_defect7,-1.95,5,4.6573519978045095,0.10670434145196556,0.037799921058577504,0.04923352055783236,0.0407414946846005,0.06460432642296673,0.06686169645112534
V_defect7,-1.925,0,4.6684006447805695,0.10631461876416073,0.03840723201488571,0.04947275661105162,0.042346928726248755,0.057334854432328865,0.08058498019872125
V_defect7,-1.925,1,4.658065572973957,0.10947749195357107,0.038546241005347454,0.04921491366149129,0.04067088865907118,0.06678865681169813,0.06822127412722176
V_defect7,-1.925,2,4.637473629397405,0.11001787348031558,0.039298562275194675,0.04914982502693703,0.041121853899683446,0.07095844130273309,0.057712616820606105
V_defect7,-1.925,3,4.627224375579097,0.10747949169177005,0.040012991059184794,0.05669900706539937,0.0435464089853658,0.06945278827928557,0.06549260566014099
V_defect7,-1.925,4,4.637473629397405,0.11001787348031505,0.039298562275194626,0.04914982502693703,0.04112185389968344,0.07095844130273289,0.05771261682060571
V_defect7,-1.925,5,4.658065572973957,0.10947749195357107,0.038546241005347454,0.04921491366149129,0.04067088865907118,0.06678865681169813,0.06822127412722176
V_defect7,-1.9,0,4.669244922162869,0.10897025536575158,0.039104931617481235,0.04955081031057266,0.04231119931755393,0.05965207499955383,0.08177348968974388
V_defect7,-1.9,1,4.658788723239272,0.11223138346398141,0.039303737260801185,0.04919596885924783,0.04060173920794194,0.06898460382333772,0.0695444916404499
V_defect7,-1.9,2,4.637954048229537,0.11298770877392764,0.04025603964845948,0.049128985116013886,0.04102071652761614,0.07309924338692958,0.05917090822092393
V_defect7,-1.9,3,4.627583451982894,0.11072537554600342,0.04112602281344497,0.056494940095036146,0.043604683442188145,0.07165300201873541,0.07080835988538864
V_defect7,-1.9,4,4.6379540482295365,0.11298770877392701,0.040256039648459384,0.04912898511601391,0.0410207165276162,0.07309924338692943,0.05917090822092333
V_defect7,-1.9,5,4.658788723239272,0.11223138346398141,0.039303737260801185,0.04919596885924783,0.04060173920794194,0.06898460382333772,0.0695444916404499
V_defect7,-1.875,0,4.670101075644563,0.11159471626961905,0.039809547180614406,0.049626309157226045,0.042276437543520916,0.061976840779970004,0.0829129683322261
V_defect7,-1.875,1,4.65952164284083,0.11495774000729703,0.04007209149885707,0.0491766769931945,0.040533999139115276,0.0711867642409729,0.07082614790070163
V_defect7,-1.875,2,4.638439934373397,0.11589082515279231,0.041232115125254765,0.04910774788752286,0.04092924938324853,0.07520753089703047,0.060580912160584754
V_defect7,-1.875,3,4.62794581034314,0.11389708407312307,0.04226294955870676,0.05627157362225243,0.0436785557166097,0.07380736629403516,0.0762481150473063
V_defect7,-1.875,4,4.638439934373396,0.11589082515279288,0.04123211512525484,0.04910774788752294,0.04092924938324855,0.07520753089703087,0.060580912160585074
V_defect7,-1.875,5,4.65952164284083,0.11495774000729703,0.04007209149885707,0.0491766769931945,0.040533999139115276,0.0711867642409729,0.07082614790070163
V_defect7,-1.85,0,4.670969352218671,0.11418445842821046,0.040520967562697185,0.04969847956232317,0.04224261235548885,0.06430540282485739,0.08400351352259913
V_defect7,-1.85,1,4.660264531239684,0.11764816051775334,0.04085098328067279,0.04915702853573981,0.040467629923601665,0.073389639303364,0.07206094837459918
V_defect7,-1.85,2,4.638931386274997,0.11870702857588064,0.04222568584181379,0.04908610229861317,0.04084973404130789,0.07727007447515313,0.06193072303773232
V_defect7,-1.85,3,4.628311496012616,0.1169656018008849,0.04342160677350668,0.05602980733291317,0.043761249409385396,0.07589702746948641,0.0817045525981783
V_defect7,-1.85,4,4.638931386274997,0.11870702857588157,0.042225685841813874,0.049086102298613134,0.04084973404130789,0.07727007447515398,0.061930723037732685
V_defect7,-1.85,5,4.660264531239684,0.11764816051775334,0.04085098328067279,0.04915702853573981,0.040467629923601665,0.073389639303364,0.07206094837459918
V_defect7,-1.825,0,4.671850005546241,0.11673620712067193,0.04123910556299551,0.0497664259809398,0.04220966695140055,0.06663448055238774,0.08504504273008656
V_defect7,-1.825,1,4.6610175932898805,0.12029413216367804,0.041640090492510634,0.049137013567888445,0.04040260640824877,0.07558764125460832,0.07324350787605212
V_defect7,-1.825,2,4.639428504855782,0.12141566727111855,0.0432355483350698,0.04906403686274567,0.04078442913500241,0.07927324203121945,0.0632081988981452
V_defect7,-1.825,3,4.628680555191322,0.119901030043008,0.044599590651207395,0.0557708025629086,0.043845259782330316,0.07790253180720612,0.08707122824272749
V_defect7,-1.825,4,4.639428504855781,0.12141566727111866,0.04323554833506984,0.049064036862745644,0.040784429135002444,0.07927324203121978,0.06320819889814505
V_defect7,-1.825,5,4.6610175932898805,0.12029413216367804,0.041640090492510634,0.049137013567888445,0.04040260640824877,0.07558764125460832,0.07324350787605212
V_defect7,-1.8,0,4.672743296172838,0.119246882490949,0.041963891591290624,0.049829115274886066,0.04217751821993777,0.0689612039484107,0.08603724287138417
V_defect7,-1.8,1,4.6617810394173675,0.12288704389422336,0.04243908959898163,0.049116621755786585,0.040338921330100766,0.07777509697505895,0.07436835654909572
V_defect7,-1.8,2,4.6399313935933035,0.12399594721339753,0.044260411000828954,0.04904153962431262,0.04073534153056413,0.08120318899470175,0.06440115925425993
V_defect7,-1.8,3,4.629053034946742,0.12267325807894905,0.04579429414763642,0.05549596375962005,0.043923625281153456,0.07980424585123658,0.09225226156702802
V_defect7,-1.8,4,4.6399313935933035,0.1239959472133978,0.04426041100082894,0.04904153962431269,0.040735341530564184,0.0812031889947018,0.06440115925426022
V_defect7,-1.8,5,4.6617810394173675,0.12288704389422336,0.04243908959898163,0.049116621755786585,0.040338921330100766,0.07777509697505895,0.07436835654909572
V_defect7,-1.775,0,4.673649491752966,0.12171353565316438,0.04269526810289322,0.049885359912806404,0.04214605623774515,0.07128305371567037,0.08697953754454137
V_defect7,-1.775,1,4.66255508580585,0.1254182017369124,0.04324765580653377,0.049095842325359886,0.04027658954785294,0.07994624974084555,0.07542995008117875
V_defect7,-1.775,2,4.640440158605099,0.12642728050596308,0.0452989084655851,0.049018598131294604,0.04070394058413456,0.08304607033838275,0.06549760399614468
V_defect7,-1.775,3,4.629428983234707,0.12525271152862227,0.04700295093971091,0.05520691292814043,0.04399094115940924,0.08158282535085955,0.09716810113635285
V_defect7,-1.775,4,4.6404401586051005,0.12642728050596308,0.04529890846558521,0.04901859813129459,0.04070394058413459,0.08304607033838292,0.06549760399614457
V_defect7,-1.775,5,4.66255508580585,0.1254182017369124,0.04324765580653377,0.049095842325359886,0.04027658954785294,0.07994624974084555,0.07542995008117875
V_defect7,-1.75,0,4.674568867282894,0.12413329562791983,0.04343318490062664,0.04993380024711963,0.04211514372756103,0.07359780270008123,0.08787106976674351
V_defect7,-1.75,1,4.663339954589797,0.12787884731429894,0.04406546322433532,0.04913750341798713,0.04021565188832137,0.08209526020361024,0.07642268506144433
V_defect7,-1.75,2,4.640954908736002,0.1286896594880563,0.04634961755013129,0.048995199405766875,0.040690856894309624,0.08478827046534984,0.0664859486547241
V_defect7,-1.75,3,4.629808448920932,0.127611147959683,0.048222685689825,0.05490545839669494,0.04404386439575788,0.08321971436136337,0.10175657389664916
V_defect7,-1.75,4,4.640954908736003,0.12868965948805572,0.0463496175501312,0.04899519940576679,0.04069085689430963,0.0847882704653497,0.0664859486547236
V_defect7,-1.75,5,4.663339954589797,0.12787884731429894,0.04406546322433532,0.04913750341798713,0.04021565188832137,0.08209526020361024,0.07642268506144433
V_defect7,-1.725,0,4.675501705342053,0.126503327479394,0.04417759533071361,0.049972886268479066,0.042084615434806995,0.0759034609040671,0.08871069774524917
V_defect7,-1.725,1,4.6641358740550904,0.13026018093313704,0.04489218509785293,0.04923025747351155,0.04015617847182967,0.08421620767524568,0.07734092025889018
V_defect7,-1.725,2,4.641475755648958,0.13076404759518834,0.047411074442097106,0.048971329912039646,0.0406956336849798,0.08641664597637291,0.06915001634138898
V_defect7,-1.725,3,4.6301914818031245,0.12972246355791975,0.049450568546309685,0.05459355941283756,0.04408109936324998,0.08469765237528624,0.10597013208066008
V_defect7,-1.725,4,4.641475755648961,0.13076404759518725,0.047411074442096995,0.048971329912039625,0.04069563368497983,0.08641664597637268,0.06915001634138798
V_defect7,-1.725,5,4.6641358740550904,0.13026018093313704,0.04489218509785293,0.04923025747351155,0.04015617847182967,0.08421620767524568,0.07734092025889018
V_defect7,-1.7,0,4.676448296343441,0.12882080138804874,0.04492845334646157,0.05000085945283391,0.042054277434107605,0.07819822553515424,0.08949700131389124
V_defect7,-1.7,1,4.664943078847349,0.13255339044500078,0.045727494176021684,0.04932181693474938,0.040098271328891745,0.08630309275759077,0.07817900444716155
V_defect7,-1.7,2,4.642002813919622,0.1326327763629412,0.04848179264918189,0.04894697552219674,0.04071661075493025,0.08791877532217751,0.07388294719209604
V_defect7,-1.7,3,4.6305781326338575,0.1315634709103899,0.0506836714970029,0.054273288073474264,0.044103027952410695,0.08600116501449759,0.10977109540858088
V_defect7,-1.7,4,4.642002813919619,0.13263277636294107,0.04848179264918179,0.04894697552219673,0.040716610754930264,0.08791877532217784,0.07388294719209532
V_defect7,-1.7,5,4.664943078847349,0.13255339044500078,0.045727494176021684,0.04932181693474938,0.040098271328891745,0.08630309275759077,0.07817900444716155
V_defect7,-1.675,0,4.677408938793379,0.13108287197846583,0.04568571137900784,0.05001573559436175,0.04202390643500622,0.08048043685007847,0.09022829690271107
V_defect7,-1.675,1,4.66576181018864,0.13474968689515435,0.04657106325730017,0.049411455999439864,0.04004206605203393,0.08834984228578638,0.0789313112498313
V_defect7,-1.675,2,4.642536201134772,0.1342799366003493,0.04956028127804818,0.04892212147876315,0.04075100340239974,0.0892832084527677,0.07868961939727509
V_defect7,-1.675,3,4.630968453144077,0.13311460718782792,0.05191912406847116,0.053946789927377295,0.04411119484054358,0.08711701330404065,0.11312665400082406
V_defect7,-1.675,4,4.642536201134771,0.1342799366003508,0.04956028127804824,0.04892212147876317,0.0407510034023997,0.0892832084527686,0.0786896193972748
V_defect7,-1.675,5,4.66576181018864,0.13474968689515435,0.04657106325730017,0.049411455999439864,0.04004206605203393,0.08834984228578638,0.0789313112498313
V_defect7,-1.65,0,4.678383939560962,0.13328666697973066,0.04644931893436727,0.05001528986862565,0.04199324921863107,0.08274854003379692,0.09090265920810636
V_defect7,-1.65,1,4.666592316102586,0.13684034777522844,0.047422565944257596,0.04949831400496522,0.03998773214373426,0.09035031746607056,0.07959228132335333
V_defect7,-1.65,2,4.643076037994916,0.13569175077951862,0.05064506317734744,0.04889675235420556,0.04079518900310417,0.09049970886897474,0.08349926345734236
V_defect7,-1.65,3,4.631362496067377,0.13667209621712192,0.053154165942088515,0.053616244329348216,0.04410781104059153,0.08803457800957454,0.11600484780992361
V_defect7,-1.65,4,4.643076037994914,0.13569175077952014,0.05064506317734749,0.048896752354205486,0.04079518900310416,0.09049970886897565,0.08349926345734178
V_defect7,-1.65,5,4.666592316102586,0.13684034777522844,0.047422565944257596,0.04949831400496522,0.03998773214373426,0.09035031746607056,0.07959228132335333
V_defect7,-1.625,0,4.6793736141576385,0.1354292841812164,0.04721922182681134,0.04999704579978437,0.04196202240547434,0.08500105297834862,0.09151794804776978
V_defect7,-1.625,1,4.667434851648483,0.13881676847859495,0.04828167762150231,0.04958137510458579,0.03993547163018057,0.09229832599057985,0.08015647203207729
V_defect7,-1.625,2,4.643622448421105,0.13685691320714558,0.05173469249750923,0.04887085200692714,0.04084514846667716,0.09155948002797214,0.08824016661852559
V_defect7,-1.625,3,4.631760315164994,0.14024924972250902,0.05438619432862007,0.05328382534716451,0.04409536070641063,0.08874615888534429,0.11837211976430483
